Entity,trait,structure_measured,trait_groupings,trait_group_for_portal,core_trait
https://w3id.org/APD/traits/trait_0030612,resprouting_capacity_juvenile,whole plant [PO_0000003]; bud [PO_0000055],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030613,resprouting_capacity_time_from_germination,whole plant [PO_0000003],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030614,resprouting_capacity_stem_ratio,whole plant [PO_0000003]; stem [PO_0009047],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030615,resprouting_capacity_non_fire_disturbance,whole plant [PO_0000003],life history trait [trait_group_0030001],life history,
https://w3id.org/APD/traits/trait_0030651,fire_exposure_level,whole plant [PO_0000003],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030652,post_fire_recruitment,whole plant [PO_0000003]; seed [PO_0009010],fire response trait [trait_group_0030602],fire response,core_trait
https://w3id.org/APD/traits/trait_0030653,post_fire_flowering,whole plant [PO_0000003]; flower [PO_0009046],fire response trait [trait_group_0030602]; plant phenological trait [trait_group_0030008],fire response,core_trait
https://w3id.org/APD/traits/trait_0030654,fire_time_from_fire_to_flowering,reproductive shoot system [PO_0025082]; flower [PO_0009046]; whole plant [PO_0000003],fire response trait [trait_group_0030602]; plant phenological trait [trait_group_0030008]; reproductive structure life history trait [trait_group_0030504],fire response,core_trait
https://w3id.org/APD/traits/trait_0030655,fire_time_from_fire_to_50_percent_flowering,reproductive shoot system [PO_0025082]; flower [PO_0009046]; whole plant [PO_0000003],fire response trait [trait_group_0030602]; plant phenological trait [trait_group_0030008]; reproductive structure life history trait [trait_group_0030504],fire response,
https://w3id.org/APD/traits/trait_0030656,fire_time_from_fire_to_peak_flowering,reproductive shoot system [PO_0025082]; flower [PO_0009046]; whole plant [PO_0000003],fire response trait [trait_group_0030602]; plant phenological trait [trait_group_0030008]; reproductive structure life history trait [trait_group_0030504],fire response,
https://w3id.org/APD/traits/trait_0030657,fire_time_from_fire_to_flowering_decline,reproductive shoot system [PO_0025082]; flower [PO_0009046]; whole plant [PO_0000003],fire response trait [trait_group_0030602]; plant phenological trait [trait_group_0030008]; reproductive structure life history trait [trait_group_0030504],fire response,
https://w3id.org/APD/traits/trait_0030658,fire_time_from_fire_to_fruiting,reproductive shoot system [PO_0025082]; fruit [PO_0009001]; whole plant [PO_0000003],fire response trait [trait_group_0030602]; whole plant phenotype trait [trait_group_0030006]; reproductive structure life history trait [trait_group_0030504],fire response,
https://w3id.org/APD/traits/trait_0030659,fire_time_from_fire_to_50_percent_fruiting,reproductive shoot system [PO_0025082]; fruit [PO_0009001]; whole plant [PO_0000003],fire response trait [trait_group_0030602]; whole plant phenotype trait [trait_group_0030006]; reproductive structure life history trait [trait_group_0030504],fire response,
https://w3id.org/APD/traits/trait_0030710,fire_fuel_bed_bulk_density,whole plant [PO_0000003]; leaf [PO_0025034],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030711,fire_fuel_consumption,whole plant [PO_0000003]; leaf [PO_0025034],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030712,fire_rate_of_spread,whole plant [PO_0000003],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030713,fire_smoulder_duration,leaf [PO_0025034],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030714,fire_flame_duration,leaf [PO_0025034],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030715,fire_total_burn_duration,leaf [PO_0025034],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030716,fire_time_to_ignition,leaf [PO_0025034],fire response trait [trait_group_0030602],fire response,
https://w3id.org/APD/traits/trait_0030810,plant_type_by_resource_use,whole plant [PO_0000003],environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030811,plant_flood_regime_classification,whole plant [PO_0000003],environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030812,plant_tolerance_water_logged_soils,whole plant [PO_0000003]; root [PO_0009005],environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030813,plant_tolerance_inundation,whole plant [PO_0000003],environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030814,plant_tolerance_snow,whole plant [PO_0000003],environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030815,plant_tolerance_soil_salinity,whole plant [PO_0000003],chemical stress sensitivity trait [trait_group_0030702]; environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030816,plant_tolerance_salt,whole plant [PO_0000003],chemical stress sensitivity trait [trait_group_0030702]; environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030817,plant_tolerance_calcicole,whole plant [PO_0000003],chemical stress sensitivity trait [trait_group_0030702]; environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030818,plant_tolerance_fire,whole plant [PO_0000003],fire response trait [trait_group_0030602]; plant structure morphology trait [trait_group_0011001],fire response,
https://w3id.org/APD/traits/trait_0010026,climbing_plant_height,whole plant [PO_0000003],whole plant morphology trait [trait_group_0010004],whole plant morphology,core_trait
https://w3id.org/APD/traits/trait_0011221,leaflet_count,leaf [PO_0025034]; leaflet [PO_0020049],leaf morphology trait [trait_group_0011202],leaf morphology,
https://w3id.org/APD/traits/trait_0011222,leaflet_length,leaf [PO_0025034]; leaflet [PO_0020049],leaf size trait [trait_group_0011204],leaf morphology,
https://w3id.org/APD/traits/trait_0011223,leaflet_width,leaf [PO_0025034]; leaflet [PO_0020049],leaf size trait [trait_group_0011204],leaf morphology,
https://w3id.org/APD/traits/trait_0011364,leaf_surface_colour,leaf [PO_0025034],leaf morphology trait [trait_group_0011202],leaf morphology,
https://w3id.org/APD/traits/trait_0011365,leaf_surface_reflectivity,leaf [PO_0025034],leaf morphology trait [trait_group_0011202],leaf morphology,
https://w3id.org/APD/traits/trait_0011817,stem_hairs,stem [PO_0009047],stem morphology trait [trait_group_0011802],stem morphology,
https://w3id.org/APD/traits/trait_0012017,bark_colour,bark [PO_0004518],bark morphology trait [trait_group_0012002],bark morphology,
https://w3id.org/APD/traits/trait_0012018,bark_texture,bark [PO_0004518],bark morphology trait [trait_group_0012002],bark morphology,
https://w3id.org/APD/traits/trait_0012151,storage_organ_length,root [PO_0009005]; stem [PO_0009047],stem morphology trait [trait_group_0011802]; root morphology trait [trait_group_0012104],root morphology,
https://w3id.org/APD/traits/trait_0012152,storage_organ_diameter,root [PO_0009005]; stem [PO_0009047],stem morphology trait [trait_group_0011802]; root morphology trait [trait_group_0012104],root morphology,
https://w3id.org/APD/traits/trait_0012352,inflorescence_length,reproductive shoot system [PO_0025082]; bud [PO_0000055]; inflorescence [PO_0009049],perianth morphology trait [trait_group_0012406],flower morphology,
https://w3id.org/APD/traits/trait_0012353,inflorescence_diameter,reproductive shoot system [PO_0025082]; bud [PO_0000055]; inflorescence [PO_0009049],perianth morphology trait [trait_group_0012406],flower morphology,
https://w3id.org/APD/traits/trait_0012354,inflorescence_type,reproductive shoot system [PO_0025082]; bud [PO_0000055]; inflorescence [PO_0009049],perianth morphology trait [trait_group_0012406],flower morphology,
https://w3id.org/APD/traits/trait_0012485,flower_petal_length,reproductive shoot system [PO_0025082]; flower [PO_0009046],perianth morphology trait [trait_group_0012406],flower morphology,
https://w3id.org/APD/traits/trait_0012520,fruit_surface_texture,reproductive shoot system [PO_0025082]; fruit [PO_0009001],fruit morphology trait [trait_group_0012504],fruit morphology,
https://w3id.org/APD/traits/trait_0012521,fruit_surface_hairs,reproductive shoot system [PO_0025082]; fruit [PO_0009001],fruit morphology trait [trait_group_0012504],fruit morphology,
https://w3id.org/APD/traits/trait_0012625,seed_colour,reproductive shoot system [PO_0025082]; seed [PO_0009010],seed morphology trait [trait_group_0012604],seed morphology,
https://w3id.org/APD/traits/trait_0013121,leaf_vessel_wall_thickness,leaf [PO_0025034],"xylem vessel morphology trait [trait_group_0013102]; water transport trait, hydraulic trait [trait_group_0021002]; leaf morphology trait [trait_group_0011202]",leaf morphology,
https://w3id.org/APD/traits/trait_0013122,stem_vessel_wall_thickness,stem [PO_0009047],"xylem vessel morphology trait [trait_group_0013102]; water transport trait, hydraulic trait [trait_group_0021002]; stem morphology trait [trait_group_0011802]",stem morphology,
https://w3id.org/APD/traits/trait_0013123,leaf_vessel_length,leaf [PO_0025034],"xylem vessel morphology trait [trait_group_0013102]; water transport trait, hydraulic trait [trait_group_0021002]; leaf morphology trait [trait_group_0011202]",leaf morphology,
https://w3id.org/APD/traits/trait_0013124,stem_vessel_length,stem [PO_0009047],"xylem vessel morphology trait [trait_group_0013102]; water transport trait, hydraulic trait [trait_group_0021002]; stem morphology trait [trait_group_0011802]",stem morphology,
https://w3id.org/APD/traits/trait_0030030,foliage_time,whole plant [PO_0000003]; leaf [PO_0025034],plant phenological trait [trait_group_0030008]; environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/trait_0030220,establishment_cues,whole plant [PO_0000003],plant phenological trait [trait_group_0030008]; environmental tolerance trait [trait_group_0030704]; fire response trait [trait_group_0030602],life history,
https://w3id.org/APD/traits/trait_0030221,germination_cues,reproductive shoot system [PO_0025082]; seed [PO_0009010],plant phenological trait [trait_group_0030008]; environmental tolerance trait [trait_group_0030704]; fire response trait [trait_group_0030602],life history,
https://w3id.org/APD/traits/NA,leaf_critical_temperature_minimum,leaf [PO_0025034],photosystem performance trait [trait_group_0020812]; environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/NA,leaf_critical_temperature_maximum,leaf [PO_0025034],photosystem performance trait [trait_group_0020812]; environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/NA,leaf_maximum_temperature,leaf [PO_0025034],photosystem performance trait [trait_group_0020812]; environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/NA,leaf_ice_nucleation_temperature,leaf [PO_0025034],environmental tolerance trait [trait_group_0030704],life history,
https://w3id.org/APD/traits/NA,leaf_chlorophyll_content_SPAD,leaf [PO_0025034],pigment content trait [trait_group_0002008]; environmental tolerance trait [trait_group_0030704],nutrient and stable isotope,
https://w3id.org/APD/traits/NA,leaf_cuticular_conductance,leaf [PO_0025034],gas exchange trait [trait_group_0020204],physiology,
https://w3id.org/APD/traits/NA,leaf_conductance_surface_water,leaf [PO_0025034],gas exchange trait [trait_group_0020204],physiology,
https://w3id.org/APD/traits/NA,leaf_foliar_water_uptake_rate,leaf [PO_0025034],gas exchange trait [trait_group_0020204],physiology,
